0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
-10.0,-18.0,-35.0,-28.0,-31.0,-33.0,-24.0,-13.0,-43.0,-41.0,-38.0,-39.0,-42.0,-46.0,-48.0,-47.0,2
-17.0,-37.0,-33.0,-40.0,-28.0,-28.0,-42.0,-48.0,-14.0,-17.0,-16.0,-21.0,-22.0,-22.0,-19.0,-17.0,2
290.0,11.0,19.0,32.0,47.0,49.0,53.0,87.0,150.0,65.0,62.0,64.0,38.0,-16.0,-13.0,116.0,2
86.0,-50.0,-39.0,-28.0,-26.0,-23.0,-23.0,5.0,56.0,-27.0,19.0,-1.0,-4.0,-4.0,-77.0,14.0,2
82.0,47.0,36.0,34.0,25.0,17.0,4.0,8.0,31.0,32.0,31.0,31.0,29.0,27.0,25.0,29.0,2
618.0,71.0,51.0,66.0,59.0,62.0,67.0,116.0,256.0,50.0,102.0,82.0,93.0,57.0,82.0,171.0,2
-33.0,-78.0,-47.0,-48.0,-94.0,-96.0,-92.0,-66.0,35.0,-61.0,-53.0,-49.0,-53.0,-92.0,-55.0,-54.0,2
-46.0,-45.0,-35.0,-34.0,-29.0,-16.0,-24.0,-35.0,-22.0,-24.0,-18.0,-17.0,-12.0,-12.0,-14.0,-24.0,2
-24.0,-50.0,-46.0,-26.0,-29.0,-26.0,-12.0,-4.0,-43.0,-39.0,-35.0,-34.0,-37.0,-41.0,-41.0,-43.0,2
5.0,8.0,14.0,-8.0,-19.0,-17.0,-16.0,-11.0,4.0,5.0,8.0,4.0,2.0,4.0,0.0,-1.0,2
33.0,30.0,21.0,3.0,0.0,10.0,41.0,56.0,21.0,11.0,12.0,8.0,10.0,18.0,21.0,26.0,2
55.0,-8.0,-1.0,0.0,-2.0,-3.0,-5.0,17.0,96.0,12.0,54.0,45.0,45.0,48.0,-16.0,57.0,2
-12.0,-12.0,-18.0,8.0,35.0,35.0,24.0,59.0,133.0,39.0,47.0,54.0,38.0,7.0,-27.0,82.0,2
31.0,7.0,22.0,10.0,12.0,10.0,12.0,24.0,0.0,50.0,11.0,7.0,-6.0,-31.0,8.0,70.0,2
-40.0,-10.0,-6.0,-14.0,-21.0,-28.0,-26.0,-10.0,-26.0,-22.0,-29.0,-27.0,-29.0,-26.0,-24.0,-25.0,2
-29.0,-42.0,-56.0,-48.0,-43.0,-39.0,-27.0,-10.0,-56.0,-18.0,-65.0,-43.0,-60.0,-60.0,-39.0,-55.0,2
-23.0,-37.0,-64.0,-63.0,-33.0,-28.0,-26.0,-39.0,-74.0,-25.0,-65.0,-40.0,-45.0,-50.0,-31.0,-82.0,2
46.0,-15.0,-26.0,-15.0,-35.0,-35.0,-27.0,-30.0,-26.0,-27.0,-28.0,-27.0,-24.0,-20.0,-16.0,-22.0,2
-43.0,-56.0,-32.0,-43.0,-18.0,-14.0,-21.0,-36.0,-70.0,8.0,-32.0,-14.0,-28.0,-38.0,-16.0,-45.0,2
-14.0,-33.0,-26.0,3.0,2.0,0.0,-9.0,-6.0,9.0,12.0,14.0,13.0,10.0,6.0,5.0,0.0,2
-44.0,-50.0,-49.0,-32.0,-30.0,-36.0,-50.0,-76.0,-36.0,-35.0,-24.0,-25.0,-26.0,-33.0,-39.0,-47.0,2
-63.0,-37.0,-50.0,-38.0,-32.0,-35.0,-52.0,-49.0,-163.0,-64.0,-96.0,-62.0,-71.0,-88.0,-72.0,-103.0,2
300.0,-24.0,-9.0,-1.0,9.0,13.0,5.0,44.0,139.0,43.0,90.0,54.0,44.0,18.0,44.0,49.0,2
-11.0,28.0,23.0,1.0,4.0,5.0,-5.0,-20.0,-2.0,4.0,0.0,0.0,4.0,8.0,5.0,6.0,2
-37.0,-10.0,-13.0,-9.0,-10.0,-10.0,-10.0,-32.0,-24.0,-6.0,-22.0,-5.0,-9.0,-9.0,-1.0,-64.0,2
38.0,-71.0,-74.0,-12.0,-4.0,-11.0,-19.0,-7.0,83.0,-10.0,-8.0,15.0,12.0,-31.0,-15.0,21.0,2
31.0,19.0,5.0,13.0,26.0,32.0,19.0,-2.0,-13.0,11.0,-5.0,7.0,8.0,7.0,15.0,-4.0,2
