0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
60.0,62.0,60.0,55.0,35.0,71.0,69.0,73.0,1.0,60.0,54.0,45.0,22.0,-23.0,5.0,42.0,3
-5.0,-5.0,-3.0,-2.0,3.0,4.0,-14.0,-10.0,-3.0,-4.0,-3.0,0.0,6.0,5.0,-16.0,-6.0,3
-8.0,-7.0,-10.0,-11.0,-21.0,-58.0,-14.0,-4.0,-13.0,-4.0,-9.0,-14.0,-32.0,-34.0,-10.0,-5.0,3
-96.0,-99.0,-107.0,-118.0,-145.0,-124.0,-56.0,-75.0,299.0,-142.0,-107.0,-116.0,-130.0,-152.0,-103.0,-81.0,3
16.0,16.0,16.0,15.0,16.0,36.0,35.0,18.0,11.0,17.0,12.0,11.0,-5.0,-36.0,7.0,16.0,3
35.0,38.0,41.0,45.0,63.0,66.0,24.0,35.0,19.0,-99.0,46.0,50.0,62.0,84.0,71.0,42.0,3
45.0,48.0,53.0,58.0,72.0,89.0,37.0,43.0,-1.0,18.0,58.0,64.0,85.0,130.0,60.0,55.0,3
0.0,1.0,1.0,4.0,9.0,-10.0,4.0,1.0,-10.0,1.0,0.0,0.0,-10.0,-30.0,-12.0,-2.0,3
24.0,29.0,28.0,25.0,5.0,-129.0,-30.0,7.0,-137.0,72.0,41.0,34.0,38.0,38.0,-26.0,17.0,3
-22.0,-21.0,-21.0,-15.0,-14.0,-36.0,-43.0,-30.0,70.0,-69.0,-26.0,-23.0,-12.0,-20.0,-30.0,-32.0,3
-8.0,-1.0,2.0,3.0,-8.0,-65.0,-43.0,-23.0,-11.0,-4.0,-1.0,-3.0,5.0,26.0,-25.0,-29.0,3
107.0,111.0,112.0,109.0,111.0,111.0,110.0,112.0,3.0,112.0,117.0,110.0,112.0,88.0,121.0,111.0,3
-50.0,-46.0,-43.0,-33.0,-19.0,-30.0,-119.0,-73.0,541.0,-320.0,-52.0,-23.0,17.0,41.0,-80.0,-56.0,3
-4.0,-8.0,-8.0,-8.0,-15.0,2.0,-2.0,-4.0,37.0,-20.0,-9.0,-6.0,10.0,-4.0,1.0,-2.0,3
14.0,13.0,12.0,11.0,10.0,-7.0,23.0,15.0,84.0,-22.0,11.0,13.0,18.0,24.0,9.0,12.0,3
13.0,13.0,15.0,17.0,20.0,21.0,11.0,9.0,-18.0,27.0,17.0,17.0,24.0,14.0,-2.0,12.0,3
17.0,14.0,11.0,14.0,21.0,41.0,29.0,18.0,27.0,8.0,11.0,5.0,15.0,-7.0,-28.0,9.0,3
1.0,-2.0,-1.0,-1.0,-6.0,-1.0,-19.0,-4.0,-66.0,68.0,6.0,-1.0,5.0,-33.0,-21.0,1.0,3
-4.0,-5.0,-6.0,-5.0,-1.0,12.0,-3.0,-4.0,-6.0,-6.0,-7.0,-10.0,-4.0,-18.0,-9.0,-4.0,3
-1.0,-6.0,-3.0,4.0,16.0,8.0,-58.0,-30.0,12.0,0.0,6.0,23.0,74.0,187.0,33.0,-7.0,3
